,Year,Yeargroup,Position,Positiongroup,Top100,Track,Artist,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Valence,Key,Mode,Tempo,Loudness,KMeans
826,2013,2,27,2,1,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,0.335,0.51,0.79,6.23e-05,0.316,0.637,6,0,127.946,-3.782,4
827,2013,2,28,2,1,We Can't Stop,Miley Cyrus,0.00882,0.613,0.622,0.0,0.37,0.484,1,0,80.003,-5.794,0
828,2013,2,29,2,1,White Noise,Disclosure,0.0103,0.683,0.845,0.000108,0.345,0.874,10,0,119.966,-6.17,2
829,2013,2,30,2,1,Radioactive,Imagine Dragons,0.106,0.448,0.784,0.000108,0.668,0.236,9,1,136.245,-3.686,4
830,2013,2,31,3,1,"Hold On, We're Going Home",Drake,0.00421,0.777,0.414,2.73e-05,0.0724,0.287,6,0,100.002,-7.44,0
831,2013,2,32,3,1,I Need Your Love (feat. Ellie Goulding),Calvin Harris,0.41,0.695,0.869,0.0,0.237,0.58,8,1,124.989,-5.066,2
832,2013,2,33,3,1,Bang Bang,will.i.am,0.0249,0.805,0.657,2.27e-05,0.0391,0.716,7,1,124.945,-7.643,1
833,2013,2,34,3,1,Somewhere Only We Know,Lily Allen,0.934,0.313,0.286,0.0451,0.0974,0.287,10,1,80.925,-10.593,3
834,2013,2,35,3,1,Need U (100%) (feat. A*M*E) - Radio Edit,Duke Dumont,0.00172,0.67,0.848,0.00168,0.385,0.457,0,0,124.031,-5.103,2
835,2013,2,36,3,1,Play Hard,David Guetta,0.174,0.691,0.921,0.0,0.331,0.802,8,0,130.072,-1.702,2
836,2013,2,37,3,1,What About Us,The Saturdays,0.0059,0.704,0.68,0.0,0.213,0.689,7,1,123.973,-4.751,2
837,2013,2,38,3,1,Wildest Moments,Jessie Ware,0.21,0.564,0.772,0.098,0.445,0.483,2,1,82.992,-6.83,4
838,2013,2,39,3,1,The Other Side,Jason Derulo,0.0525,0.561,0.836,0.0,0.136,0.517,9,1,127.923,-3.939,4
839,2013,2,40,3,1,Drinking from the Bottle (feat. Tinie Tempah),Calvin Harris,0.0469,0.665,0.886,6.24e-05,0.0525,0.53,9,0,128.062,-4.175,2
840,2013,2,41,4,1,Wrecking Ball,Miley Cyrus,0.407,0.53,0.422,0.0,0.107,0.349,5,1,119.964,-6.262,3
842,2013,2,43,4,1,Hey Porsche,Nelly,0.15,0.725,0.825,0.0,0.792,0.932,9,1,116.009,-4.164,2
843,2013,2,44,4,1,Royals,Lorde,0.121,0.674,0.428,0.0,0.132,0.337,7,1,84.878,-9.504,0
844,2013,2,45,4,1,Clown,Emeli Sandé,0.916,0.459,0.255,0.000407,0.113,0.229,7,1,118.933,-8.118,3
845,2013,2,46,4,1,Story of My Life,One Direction,0.225,0.6,0.663,0.0,0.119,0.286,3,1,121.07,-5.802,0
847,2013,2,48,4,1,How Long Will I Love You,Ellie Goulding,0.208,0.492,0.332,0.00106,0.118,0.134,0,1,125.722,-9.282,3
849,2013,2,50,4,1,Best Song Ever,One Direction,0.0227,0.652,0.877,0.0,0.0789,0.486,1,1,118.491,-2.986,2
850,2013,2,51,5,1,So Good to Me - Radio Edit,Chris Malinchak,0.148,0.72,0.469,0.0807,0.0765,0.369,11,1,121.028,-12.633,0
851,2013,2,52,5,1,Sonnentanz - Sun Don't Shine,Klangkarussell,0.109,0.59,0.543,0.0354,0.105,0.168,5,0,119.749,-8.307,0
852,2013,2,53,5,1,Suit & Tie (feat. Jay-Z),Justin Timberlake,0.103,0.795,0.596,0.0,0.164,0.357,11,0,101.985,-3.799,0
854,2013,2,55,5,1,Do I Wanna Know?,Arctic Monkeys,0.186,0.548,0.532,0.000263,0.217,0.405,5,1,85.03,-7.596,0
855,2013,2,56,5,1,Treasure,Bruno Mars,0.0412,0.874,0.692,7.24e-05,0.324,0.937,5,0,116.017,-5.28,1
856,2013,2,57,5,1,A Thousand Years,Christina Perri,0.309,0.421,0.407,0.000961,0.11,0.161,10,1,139.028,-7.445,3
858,2013,2,59,5,1,This Is What It Feels Like,Armin van Buuren,0.0391,0.551,0.833,2.77e-06,0.0632,0.145,8,1,129.885,-5.217,4
859,2013,2,60,5,1,Holy Grail,JAY-Z,0.0594,0.676,0.534,8.59e-06,0.256,0.156,2,0,145.082,-6.901,0
860,2013,2,61,6,1,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,0.271,0.498,0.61,0.0,0.223,0.474,6,1,79.918,-5.098,4
861,2013,2,62,6,1,Look Right Through - MK Vocal Edit,Storm Queen,0.00212,0.834,0.819,0.00306,0.279,0.513,0,0,119.99,-7.989,2
862,2013,2,63,6,1,Feel This Moment (feat. Christina Aguilera),Pitbull,0.039,0.673,0.758,0.0,0.341,0.542,7,1,135.956,-3.632,2
863,2013,2,64,6,1,Animals - Radio Edit,Martin Garrix,0.00137,0.593,0.914,0.445,0.0714,0.0381,1,1,128.015,-5.351,4
864,2013,2,65,6,1,#thatPOWER,will.i.am,0.00112,0.797,0.608,7.66e-05,0.0748,0.402,6,0,127.999,-6.096,0
865,2013,2,66,6,1,Antenna - UK Radio Edit,Fuse ODG,0.0631,0.797,0.948,8e-06,0.0378,0.858,6,1,127.993,-1.069,2
866,2013,2,67,6,1,Move,Little Mix,0.00441,0.85,0.741,3.16e-06,0.549,0.766,6,0,121.17,-4.572,1
867,2013,2,68,6,1,Ready or Not - Tribute to Bridgit Mendler,Mélanie Greco,0.659,0.728,0.737,0.0,0.0621,0.964,11,0,93.058,-4.518,1
868,2013,2,69,6,1,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,Bingo Players,0.0205,0.801,0.985,6.86e-06,0.297,0.72,7,1,127.99,-2.69,2
869,2013,2,70,6,1,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,0.716,0.688,0.473,4.46e-05,0.104,0.299,8,1,84.958,-9.059,3
871,2013,2,72,7,1,Harlem Shake,Baauer,0.0111,0.452,0.794,0.00182,0.416,0.282,0,1,137.825,-5.151,4
872,2013,2,73,7,1,Heart Attack,Demi Lovato,0.0738,0.504,0.785,0.0,0.239,0.502,8,1,173.968,-4.802,4
873,2013,2,74,7,1,Of The Night,Bastille,0.0192,0.67,0.829,0.000224,0.089,0.35,5,0,125.01,-7.2,4
874,2013,2,75,7,1,Applause,Lady Gaga,0.0265,0.669,0.78,1.63e-06,0.143,0.738,7,0,139.945,-4.287,2
875,2013,2,76,7,1,22 (Taylor's Version),Taylor Swift,0.000443,0.642,0.695,1.02e-05,0.0753,0.642,7,1,103.984,-5.62,2
876,2013,2,77,7,1,Chocolate,The 1975,0.00391,0.591,0.94,0.0,0.383,0.676,11,1,100.043,-4.341,2
877,2013,2,78,7,1,Let Me Go - Tribute to Gary Barlow,Let Me Go,0.114,0.545,0.764,0.0,0.13,0.403,2,1,130.034,-8.46,4
878,2013,2,79,7,1,You Make Me,Avicii,0.00247,0.586,0.727,0.0107,0.152,0.496,6,1,124.99,-4.799,4
879,2013,2,80,7,1,Bonfire Heart,James Blunt,0.181,0.575,0.821,0.0,0.124,0.449,0,1,118.021,-5.7,4
880,2013,2,81,7,1,Can We Dance,The Vamps,0.00226,0.639,0.843,0.0,0.227,0.546,1,0,130.135,-4.734,2
881,2013,2,82,7,1,Hey Brother,Avicii,0.0309,0.545,0.78,4.64e-05,0.0828,0.458,7,0,125.014,-4.867,4
882,2013,2,83,7,1,What I Might Do,Ben Pearce,0.0521,0.835,0.542,0.859,0.105,0.372,8,1,121.988,-11.674,0
883,2013,2,84,7,1,Skyscraper,Sam Bailey,0.0802,0.592,0.529,0.0,0.123,0.132,7,1,104.969,-5.796,0
884,2013,2,85,7,1,"Happy - From ""Despicable Me 2""",Pharrell Williams,0.219,0.647,0.822,0.0,0.0908,0.962,5,0,160.019,-4.662,2
885,2013,2,86,7,1,Another Love,Tom Odell,0.695,0.445,0.537,1.65e-05,0.0944,0.131,4,0,122.769,-8.532,3
886,2013,2,87,7,1,Don't Stop The Party (Made Popular By Pitbull ft. TJR) [Karaoke Version],Party Tyme Karaoke,4.46e-05,0.74,0.813,0.717,0.216,0.967,4,1,126.997,-11.35,2
888,2013,2,89,7,1,I Will Wait,Mumford & Sons,0.00974,0.478,0.758,0.00717,0.312,0.452,1,1,131.109,-5.4,4
889,2013,2,90,7,1,Kiss You,One Direction,0.0177,0.637,0.93,0.0,0.452,0.886,4,1,90.014,-2.632,2
891,2013,2,92,7,1,Thinking About You (feat. Ayah Marar),Calvin Harris,0.00262,0.725,0.874,0.000412,0.0958,0.748,0,0,127.985,-3.715,2
892,2013,2,93,7,1,Explosions,Ellie Goulding,0.721,0.378,0.53,0.0,0.328,0.146,5,1,95.977,-6.676,3
893,2013,2,94,7,1,Bassline Junkie,Dizzee Rascal,0.00875,0.919,0.543,0.0,0.104,0.856,8,1,138.889,-2.609,1
894,2013,2,95,7,1,Latch,Disclosure,0.0178,0.729,0.735,0.000193,0.089,0.544,1,1,121.986,-5.455,2
895,2013,2,96,7,1,Walks Like Rihanna,The Wanted,0.00624,0.56,0.82,0.0,0.0958,0.426,5,1,126.09,-3.381,4
896,2013,2,97,7,1,We Own It (Fast & Furious),2 Chainz,0.0521,0.554,0.899,0.0,0.0568,0.552,8,1,171.966,-4.573,4
898,2013,2,99,7,1,Reload - Radio Edit,Sebastian Ingrosso,0.0736,0.485,0.724,0.0,0.0631,0.433,9,0,128.045,-4.633,4
899,2013,2,100,7,1,You & Me - Flume Remix,Disclosure,0.382,0.593,0.392,0.000114,0.131,0.25,10,0,75.065,-6.872,3
901,2014,3,2,0,1,Rather Be (feat. Jess Glynne),Clean Bandit,0.162,0.799,0.586,2.03e-06,0.193,0.549,11,1,120.97,-6.735,0
902,2014,3,3,0,1,All of Me,John Legend,0.922,0.422,0.264,0.0,0.132,0.331,8,1,119.93,-7.064,3
903,2014,3,4,0,1,Waves - Robin Schulz Radio Edit,Mr. Probz,0.00821,0.829,0.51,0.00143,0.0829,0.45,5,0,119.994,-9.334,0
904,2014,3,5,0,1,Thinking out Loud,Ed Sheeran,0.474,0.781,0.445,0.0,0.184,0.591,2,1,78.998,-6.061,1
905,2014,3,6,0,1,Ghost,Ella Henderson,0.0457,0.68,0.84,8.66e-06,0.143,0.468,9,1,104.975,-3.823,2
906,2014,3,7,0,1,Stay With Me,Sam Smith,0.588,0.418,0.42,6.39e-05,0.11,0.184,0,1,84.094,-6.444,3
907,2014,3,8,0,1,All About That Bass,Meghan Trainor,0.0573,0.807,0.887,2.87e-06,0.124,0.961,9,1,134.052,-3.726,2
908,2014,3,9,0,1,Timber (feat. Ke$ha),Pitbull,0.0295,0.581,0.963,0.0,0.139,0.788,11,1,129.992,-4.087,2
909,2014,3,10,0,1,Budapest,George Ezra,0.0846,0.717,0.455,0.0,0.11,0.389,5,1,127.812,-8.303,0
910,2014,3,11,1,1,Sing,Ed Sheeran,0.304,0.818,0.67,1.22e-06,0.0601,0.939,8,0,119.988,-4.451,1
911,2014,3,12,1,1,Rude,MAGIC!,0.0422,0.773,0.758,0.0,0.305,0.925,1,1,144.033,-4.993,1
912,2014,3,13,1,1,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,0.558,0.543,0.485,0.0,0.12,0.371,8,1,136.961,-6.85,3
913,2014,3,14,1,1,Shake It Off,Taylor Swift,0.0561,0.647,0.785,0.0,0.148,0.943,7,1,160.015,-5.414,2
914,2014,3,15,1,1,Hideaway,Kiesza,0.0862,0.838,0.72,0.00697,0.0772,0.204,7,0,122.99,-4.135,0
915,2014,3,16,1,1,My Love,Route 94,0.000132,0.813,0.616,0.705,0.0658,0.744,8,1,119.977,-7.571,1
916,2014,3,17,1,1,Nobody To Love,Sigma,0.000502,0.516,0.908,1.62e-05,0.198,0.23,8,1,87.508,-3.312,4
917,2014,3,18,1,1,Money On My Mind,Sam Smith,0.204,0.688,0.841,0.000295,0.229,0.743,2,1,133.912,-5.217,2
918,2014,3,19,1,1,Summer,Calvin Harris,0.0211,0.596,0.856,0.0178,0.141,0.743,4,0,127.949,-3.556,2
919,2014,3,20,1,1,Dark Horse,Katy Perry,0.00314,0.647,0.585,0.0,0.165,0.353,6,1,131.934,-6.123,0
920,2014,3,21,2,1,Am I Wrong,Nico & Vinz,0.175,0.729,0.675,1.58e-06,0.55,0.779,8,1,119.968,-6.003,1
921,2014,3,22,2,1,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.024,0.763,0.875,5.41e-06,0.599,0.8,9,0,123.013,-5.797,2
922,2014,3,23,2,1,Problem,Ariana Grande,0.0192,0.66,0.805,8.83e-06,0.159,0.625,1,0,103.008,-5.352,2
923,2014,3,24,2,1,Not The Only One,William Arcane,0.4,0.616,0.515,0.189,0.205,0.206,1,0,140.033,-10.933,3
924,2014,3,25,2,1,Bang Bang,Jessie J,0.26,0.706,0.786,0.0,0.38,0.751,0,0,150.028,-3.417,1
925,2014,3,26,2,1,I Got U,Duke Dumont,0.00377,0.636,0.761,0.00784,0.0851,0.463,9,0,120.837,-7.752,4
926,2014,3,27,2,1,I Don’t Care,Ed Sheeran,0.0902,0.798,0.676,0.0,0.0894,0.843,6,1,101.956,-5.041,1
927,2014,3,28,2,1,Blame (feat. John Newman),Calvin Harris,0.0287,0.414,0.857,0.00574,0.343,0.348,0,0,128.024,-4.078,4
928,2014,3,29,2,1,Do They Know It's Christmas? - 1984 Version,Band Aid,0.164,0.598,0.643,3.35e-05,0.0992,0.349,0,1,115.41,-6.933,0
929,2014,3,30,2,1,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.00801,0.856,0.609,8.15e-05,0.0344,0.928,0,1,114.988,-7.223,1
930,2014,3,31,3,1,Fancy,Iggy Azalea,0.0904,0.912,0.716,0.0,0.0491,0.377,10,0,94.981,-4.141,0
931,2014,3,32,3,1,Chandelier,Sia,0.0197,0.399,0.787,6.07e-05,0.0685,0.572,1,1,117.089,-2.88,4
933,2014,3,34,3,1,Changing,Sigma,0.0997,0.484,0.815,0.0,0.164,0.353,2,1,171.079,-3.833,4
934,2014,3,35,3,1,Gecko (Overdrive) - Radio Edit,Oliver Heldens,0.00521,0.609,0.885,1.15e-05,0.336,0.76,0,1,124.959,-5.469,2
935,2014,3,36,3,1,I Will Never Let You Down,Rita Ora,0.403,0.753,0.801,0.0,0.128,0.794,4,1,128.011,-3.215,1
936,2014,3,37,3,1,Only Love Can Hurt Like This,Paloma Faith,0.0958,0.566,0.885,9.97e-05,0.334,0.304,8,1,90.99,-4.528,4
937,2014,3,38,3,1,Blame It on Me,George Ezra,0.473,0.537,0.757,0.0,0.341,0.421,3,1,103.882,-3.374,4
938,2014,3,39,3,1,Say Something,A Great Big World,0.857,0.407,0.147,2.89e-06,0.0913,0.0765,2,1,141.284,-8.822,3
939,2014,3,40,3,1,A Sky Full of Stars,Coldplay,0.00617,0.545,0.675,0.00197,0.209,0.162,6,1,124.97,-6.474,4
940,2014,3,41,4,1,Loyal (feat. Lil Wayne & Tyga),Chris Brown,0.0168,0.841,0.522,1.37e-06,0.188,0.616,10,0,99.059,-5.963,1
941,2014,3,42,4,1,Riptide,Vance Joy,0.431,0.484,0.731,0.0,0.151,0.51,1,1,101.654,-6.694,4
942,2014,3,43,4,1,Steal My Girl,One Direction,0.00433,0.536,0.768,0.0,0.114,0.545,10,0,77.217,-5.948,4
945,2014,3,46,4,1,Crazy Stupid Love,Cheryl,0.00154,0.852,0.908,0.000908,0.271,0.772,11,0,120.596,-3.371,2
946,2014,3,47,4,1,Black Widow,Iggy Azalea,0.192,0.743,0.72,0.000386,0.109,0.519,11,1,163.99,-3.753,0
947,2014,3,48,4,1,Wiggle (feat. Snoop Dogg),Jason Derulo,0.0802,0.697,0.621,0.0,0.162,0.721,9,0,81.946,-6.886,1
948,2014,3,49,4,1,Feelin' Myself,will.i.am,0.0293,0.859,0.533,0.0,0.138,0.514,6,0,96.453,-8.59,0
949,2014,3,50,4,1,She Looks So Perfect,5 Seconds of Summer,0.000569,0.494,0.951,0.0,0.327,0.441,9,1,160.025,-4.237,4
950,2014,3,51,5,1,It’s My Birthday,will.i.am,0.0822,0.754,0.715,0.0,0.0891,0.405,5,0,100.001,-4.434,0
951,2014,3,52,5,1,Dangerous Love,Fuse ODG,0.0259,0.704,0.945,0.0,0.0563,0.8,9,1,127.999,-4.211,2
952,2014,3,53,5,1,The Man,Aloe Blacc,0.0331,0.308,0.769,0.0,0.214,0.488,11,0,81.853,-7.256,4
953,2014,3,54,5,1,Superheroes,The Script,0.00218,0.49,0.885,0.0,0.0741,0.64,3,1,166.996,-4.121,2
954,2014,3,55,5,1,Trumpets,Jason Derulo,0.555,0.635,0.691,0.0,0.097,0.638,0,1,82.142,-4.862,1
955,2014,3,56,5,1,Habits (Stay High),Tove Lo,0.0702,0.729,0.65,6.69e-05,0.0829,0.347,5,1,110.02,-3.539,0
956,2014,3,57,5,1,Drunk in Love (feat. Jay-Z),Beyoncé,0.00972,0.583,0.621,0.00106,0.181,0.399,5,0,140.036,-6.902,4
957,2014,3,58,5,1,Something I Need,Ben Haenow,0.0503,0.619,0.77,0.0,0.317,0.402,5,1,100.972,-5.693,4
958,2014,3,59,5,1,Ready For Your Love,Gorgon City,0.0531,0.677,0.753,0.0128,0.333,0.471,5,1,121.939,-7.038,0
959,2014,3,60,5,1,Lovers on the Sun,David Guetta,0.0919,0.645,0.891,3.77e-06,0.379,0.569,6,0,124.915,-2.505,2
960,2014,3,61,6,1,Magic,Coldplay,0.0266,0.738,0.482,0.621,0.106,0.352,6,0,93.457,-8.917,0
961,2014,3,62,6,1,Boom Clap,Charli XCX,0.154,0.659,0.911,0.000304,0.191,0.576,4,1,91.999,-2.28,2
962,2014,3,63,6,1,Crying for No Reason,Katy B,0.415,0.667,0.701,0.000491,0.072,0.241,1,0,111.945,-5.285,0
963,2014,3,64,6,1,Blank Space,Taylor Swift,0.085,0.753,0.678,1.64e-06,0.13,0.583,5,1,96.006,-5.421,1
964,2014,3,65,6,1,Right Here,Jess Glynne,0.0329,0.801,0.8,1.63e-05,0.209,0.811,7,1,120.031,-5.159,1
965,2014,3,66,6,1,Take Me to Church,Hozier,0.634,0.566,0.664,0.0,0.116,0.437,4,0,128.945,-5.303,3
966,2014,3,67,6,1,Tsunami (Jump) [feat. Tinie Tempah],DVBBS,0.0421,0.699,0.982,0.000332,0.0854,0.389,11,0,127.966,-1.115,2
967,2014,3,68,6,1,Jubel,Klingande,0.185,0.698,0.476,0.238,0.0542,0.181,0,1,124.986,-7.459,0
968,2014,3,69,6,1,Love Never Felt So Good,Michael Jackson,0.132,0.775,0.719,1.79e-06,0.0662,0.712,7,0,117.513,-6.212,1
970,2014,3,71,7,1,I See Fire,Ed Sheeran,0.562,0.633,0.0519,0.0,0.097,0.204,10,0,76.034,-21.107,3
971,2014,3,72,7,1,Wrapped Up (feat. Travie McCoy),Olly Murs,0.0926,0.787,0.837,0.0,0.155,0.918,1,1,122.004,-5.419,1
972,2014,3,73,7,1,Wasted,Tiësto,0.00149,0.638,0.816,0.00115,0.195,0.386,2,1,112.014,-5.503,4
973,2014,3,74,7,1,Don't Tell 'Em,Jeremih,0.392,0.856,0.527,0.0,0.11,0.386,2,1,98.052,-5.225,0
974,2014,3,75,7,1,Maps,Maroon 5,0.0205,0.742,0.713,0.0,0.059,0.879,1,0,120.032,-5.522,1
975,2014,3,76,7,1,Changes - Radio Mix,Faul & Wad,0.00585,0.772,0.7,0.49,0.0745,0.426,1,1,126.017,-7.285,0
976,2014,3,77,7,1,Love Runs Out,OneRepublic,0.167,0.719,0.935,0.0,0.0973,0.738,7,1,120.022,-3.752,2
977,2014,3,78,7,1,I Wanna Feel,Secondcity,0.0693,0.69,0.895,0.00237,0.102,0.817,10,0,122.022,-6.305,2
979,2014,3,80,7,1,My Head Is a Jungle - Area10 MK Remix Radio Edit,Wankelmut,0.101,0.679,0.747,0.000169,0.196,0.27,7,0,124.009,-6.706,0
980,2014,3,81,7,1,Ugly Heart,G.R.L.,0.019,0.65,0.786,0.0,0.323,0.446,9,1,124.96,-5.488,4
981,2014,3,82,7,1,Me And My Broken Heart,Rixton,0.00489,0.545,0.783,0.0,0.132,0.551,5,0,174.084,-4.261,4
982,2014,3,83,7,1,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Kristen Bell,0.85,0.306,0.121,0.000176,0.257,0.166,0,0,174.053,-15.551,3
983,2014,3,84,7,1,Outside (feat. Ellie Goulding),Calvin Harris,0.213,0.646,0.823,0.0,0.322,0.418,2,0,128.035,-4.123,4
984,2014,3,85,7,1,Don't Stop,5 Seconds of Summer,0.00209,0.571,0.957,1.5e-05,0.0425,0.892,8,1,149.946,-3.468,2
985,2014,3,86,7,1,Break Free,Ariana Grande,0.0064,0.687,0.702,4.35e-05,0.204,0.284,7,0,129.956,-5.324,0
986,2014,3,87,7,1,Demons,Imagine Dragons,0.19,0.505,0.71,0.00025,0.329,0.428,3,1,89.938,-3.015,4
988,2014,3,89,7,1,Real Love x Sunchyme (feat. Jess Glynne) [VIP Mash-up],Clean Bandit,0.0172,0.598,0.833,0.0,0.544,0.464,2,1,125.004,-6.333,4
989,2014,3,90,7,1,These Days,Take That,0.00477,0.635,0.891,1.21e-05,0.0681,0.712,1,1,120.056,-5.766,2
990,2014,3,91,7,1,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,0.109,0.596,0.738,0.0,0.0947,0.461,8,1,127.961,-3.109,4
991,2014,3,92,7,1,Million Pound Girl (Badder Than Bad),Fuse ODG,0.0762,0.608,0.932,0.0,0.0572,0.722,1,1,199.99,-1.311,2
993,2014,3,94,7,1,I'm A Freak (Made Popular By Enrique Iglesias ft. Pitbull) [Vocal Version],Party Tyme Karaoke,0.0172,0.698,0.725,0.0,0.164,0.756,0,1,127.981,-10.88,2
994,2014,3,95,7,1,Somebody To You,The Vamps,0.0854,0.559,0.849,0.0,0.328,0.759,3,1,86.978,-4.676,2
995,2014,3,96,7,1,Faded,ZHU,0.00843,0.867,0.477,0.175,0.113,0.614,9,0,124.979,-7.183,1
996,2014,3,97,7,1,Braveheart,Neon Jungle,0.189,0.703,0.73,1.48e-05,0.211,0.589,5,0,128.017,-3.595,1
998,2014,3,99,7,1,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,0.0597,0.347,0.772,0.0333,0.115,0.035,5,0,192.118,-4.359,4
999,2014,3,100,7,1,Like I Can,Sam Smith,0.343,0.656,0.627,2.17e-05,0.124,0.481,7,0,99.933,-6.627,0
1001,2015,3,2,0,1,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.141,0.78,0.68,1.2e-05,0.138,0.594,4,1,118.026,-6.081,1
1003,2015,3,4,0,1,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.247,0.262,0.606,0.0,0.125,0.275,8,1,189.857,-6.646,4
1004,2015,3,5,0,1,See You Again (feat. Charlie Puth),Wiz Khalifa,0.369,0.689,0.481,1.03e-06,0.0649,0.283,10,1,80.025,-7.503,0
1005,2015,3,6,0,1,Hello,Adele,0.33,0.578,0.43,0.0,0.0854,0.288,5,0,78.991,-6.134,3
1006,2015,3,7,0,1,Lean On,Major Lazer,0.00346,0.723,0.809,0.00123,0.565,0.274,7,0,98.007,-3.081,0
1007,2015,3,8,0,1,Hold Back The River,James Bay,0.0526,0.715,0.715,0.0,0.0936,0.506,5,1,134.923,-7.364,0
1008,2015,3,9,0,1,What Do You Mean?,Justin Bieber,0.59,0.845,0.567,0.00142,0.0811,0.793,5,0,125.02,-8.118,1
1009,2015,3,10,0,1,Sorry,Justin Bieber,0.0797,0.654,0.76,0.0,0.299,0.41,0,0,99.945,-3.669,0
1010,2015,3,11,1,1,King,Years & Years,0.0594,0.56,0.857,0.0,0.381,0.432,4,0,119.975,-4.145,4
1012,2015,3,13,1,1,Sugar,Maroon 5,0.0591,0.748,0.788,0.0,0.0863,0.884,1,1,120.076,-7.055,1
1013,2015,3,14,1,1,Hold My Hand,Jess Glynne,0.00159,0.642,0.823,0.0,0.0776,0.431,0,1,122.977,-5.717,4
1014,2015,3,15,1,1,Where Are Ü Now LIVE (with Justin Bieber),Skrillex,0.0227,0.451,0.876,0.0999,0.104,0.353,7,1,139.908,-5.378,4
1015,2015,3,16,1,1,Want to Want Me,Jason Derulo,0.00906,0.775,0.68,0.0,0.109,0.656,0,0,114.025,-5.508,1
1016,2015,3,17,1,1,Are You With Me - Radio Edit,Lost Frequencies,0.275,0.763,0.61,2.71e-05,0.12,0.392,5,0,121.031,-8.094,0
1017,2015,3,18,1,1,FourFiveSeconds,Rihanna,0.875,0.582,0.272,0.0,0.13,0.354,2,1,205.846,-5.662,3
1018,2015,3,19,1,1,Shut Up and Dance,WALK THE MOON,0.00701,0.578,0.866,0.0,0.257,0.619,1,1,128.038,-3.804,2
1019,2015,3,20,1,1,How Deep Is Your Love,Calvin Harris,0.0392,0.738,0.868,0.00169,0.388,0.336,11,0,122.003,-4.373,0
1020,2015,3,21,2,1,Can't Feel My Face,The Weeknd,0.113,0.705,0.769,0.0,0.105,0.583,9,0,107.949,-5.526,2
1021,2015,3,22,2,1,Firestone,Kygo,0.393,0.704,0.634,3.17e-05,0.0952,0.411,11,0,113.927,-7.374,0
1022,2015,3,23,2,1,Trap Queen,Fetty Wap,0.0244,0.746,0.873,0.0,0.354,0.817,7,1,148.075,-3.803,2
1023,2015,3,24,2,1,Love Yourself,Justin Bieber,0.835,0.609,0.378,0.0,0.28,0.515,4,1,100.418,-9.828,3
1024,2015,3,25,2,1,The Hills,The Weeknd,0.0671,0.585,0.564,0.0,0.135,0.137,0,0,113.003,-7.063,0
1025,2015,3,26,2,1,Earned It (Fifty Shades Of Grey),The Weeknd,0.405,0.659,0.291,0.0,0.0771,0.406,2,0,119.829,-8.275,3
1026,2015,3,27,2,1,Black Magic,Little Mix,0.0343,0.776,0.875,0.0,0.314,0.849,4,1,111.988,-5.535,2
1027,2015,3,28,2,1,Wish You Were Mine - Radio Edit,Philip George,0.0112,0.651,0.825,0.0913,0.103,0.389,7,0,122.955,-4.16,4
1028,2015,3,29,2,1,Photograph,Ed Sheeran,0.607,0.614,0.379,0.000464,0.0986,0.201,4,1,107.989,-10.48,3
1029,2015,3,30,2,1,The Nights,Avicii,0.0166,0.527,0.835,0.0,0.249,0.654,6,1,125.983,-5.298,2
1030,2015,3,31,3,1,Runaway (U & I),Galantis,0.00711,0.506,0.805,0.00193,0.0856,0.383,1,1,126.008,-4.119,4
1031,2015,3,32,3,1,Elastic Heart,Sia,0.0117,0.421,0.791,1.48e-05,0.146,0.499,9,1,130.075,-4.998,4
1032,2015,3,33,3,1,Bloodstream,Ed Sheeran,0.529,0.66,0.316,0.000294,0.104,0.543,3,0,91.207,-11.567,3
1033,2015,3,34,3,1,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,0.417,0.795,0.616,0.0,0.349,0.815,1,0,110.015,-5.281,1
1034,2015,3,35,3,1,Up (feat. Demi Lovato),Olly Murs,0.0146,0.692,0.831,0.0,0.103,0.676,9,1,114.972,-5.389,2
1035,2015,3,36,3,1,Not Letting Go (feat. Jess Glynne) - XYconstant Remix,Tinie Tempah,0.00945,0.721,0.832,0.206,0.178,0.303,8,1,125.017,-7.251,0
1036,2015,3,37,3,1,Shine,Years & Years,0.193,0.667,0.717,0.0,0.104,0.495,1,0,108.006,-5.21,0
1037,2015,3,38,3,1,Ayo,Chris Brown,0.0399,0.823,0.563,0.0,0.0851,0.682,6,1,98.031,-5.095,1
1038,2015,3,39,3,1,Don’t Be So Hard on Yourself,Jess Glynne,0.0608,0.572,0.815,0.0,0.163,0.664,6,1,120.009,-3.267,2
